"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","AWND_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES"
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2017-03-17","12.75",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0","T,,W","37","H,,S","43",",,W","29",",,W","  300",",,W","  300",",,W","29.1",",,W","36.9",",,W",,,,,,,,,,,,,"    1",",,W",,
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2017-03-18","10.07",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","35","H,,S","43",",,W","30",",,W","  310",",,W","  320",",,W","25.1",",,W","32.0",",,W",,,,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2017-03-19","9.84",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","38","H,,S","55",",,W","28",",,W","  160",",,W","  180",",,W","23.0",",,W","31.1",",,W",,,,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2017-03-20","8.28",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","46","H,,S","56",",,W","34",",,W","  360",",,W","   10",",,W","18.1",",,W","25.9",",,W",,,,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2017-03-21","13.20",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","37","H,,S","40",",,W","25",",,W","  360",",,W","   10",",,W","21.9",",,W","28.0",",,W",,,,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2017-03-22","11.41",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","29","H,,S","40",",,W","21",",,W","  150",",,W","  130",",,W","19.9",",,W","25.1",",,W",,,,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2017-03-23","13.42",",,W",,,"0.17",",,W,2400","0.0",",,W","0.0",",,W","38","H,,S","40",",,W","36",",,W","  170",",,W","  160",",,W","21.9",",,W","28.0",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2017-03-24","10.29",",,W",,,"0.01",",,W,2400","0.0",",,W","0.0",",,W","40","H,,S","45",",,W","38",",,W","   30",",,W","   30",",,W","18.1",",,W","25.9",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2017-03-25","11.41",",,W",,,"0.05",",,W,2400","0.0",",,W","0.0",",,W","40","H,,S","43",",,W","37",",,W","   60",",,W","   50",",,W","18.1",",,W","28.0",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2017-03-26","6.49",",,W",,,"0.04",",,W,2400","0.0",",,W","0.0",",,W","39","H,,S","44",",,W","36",",,W","   10",",,W","   20",",,W","10.1",",,W","19.0",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2017-03-27","4.92",",,W",,,"0.00","T,,W,2400","0.0",",,W","0.0",",,W","44","H,,S","61",",,W","37",",,W","   30",",,W","   40",",,W","12.1",",,W","17.0",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2017-03-28","2.46",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","49","H,,S","64",",,W","35",",,W","   50",",,W","   40",",,W","8.9",",,W","15.0",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2017-03-29","9.40",",,W",,,"0.00","T,,W,2400","0.0",",,W","0.0",",,W","49","H,,S","51",",,W","42",",,W","  110",",,W","  100",",,W","19.9",",,W","27.1",",,W",,,,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2017-03-30","12.08",",,W",,,"0.02",",,W,2400","0.0",",,W","0.0",",,W","42","H,,S","50",",,W","39",",,W","   60",",,W","   50",",,W","18.1",",,W","28.0",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2017-03-31","7.38",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","44","H,,S","57",",,W","31",",,W","   20",",,W","   10",",,W","16.1",",,W","25.9",",,W",,,,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2017-04-01","3.58",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","51","H,,S","66",",,W","35",",,W","  310",",,W","  340",",,W","12.1",",,W","15.0",",,W",,,,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2017-04-02","8.28",",,W",,,"0.00","T,,W,2400","0.0",",,W","0.0",",,W","51","H,,S","55",",,W","42",",,W","  170",",,W","  170",",,W","17.0",",,W","23.0",",,W",,,,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2017-04-03","8.28",",,W",,,"0.12",",,W,2400","0.0",",,W","0.0",",,W","49","H,,S","53",",,W","47",",,W","   30",",,W","   20",",,W","16.1",",,W","23.9",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2017-04-04","9.17",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","52","H,,S","63",",,W","44",",,W","   10",",,W","   60",",,W","18.1",",,W","28.0",",,W",,,,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2017-04-05","8.50",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","48","H,,S","56",",,W","38",",,W","   30",",,W","   30",",,W","17.0",",,W","27.1",",,W",,,,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2017-04-06","10.96",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","46","H,,S","56",",,W","35",",,W","  360",",,W","  350",",,W","21.0",",,W","29.1",",,W",,,,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2017-04-07","7.38",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","46","H,,S","60",",,W","33",",,W","  170",",,W","  180",",,W","18.1",",,W","21.9",",,W",,,,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2017-04-08","12.08",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","55","H,,S","73",",,W","44",",,W","  170",",,W","  170",",,W","23.0",",,W","28.0",",,W",,,,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2017-04-09","11.18",",,W",,,"0.02",",,W,2400","0.0",",,W","0.0",",,W","65","H,,S","72",",,W","53",",,W","   10",",,W","   10",",,W","23.9",",,W","32.0",",,W",,,,,"    1",",,W",,,,,,,,,,
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2017-04-10","13.87",",,W",,,"0.18",",,W,2400","0.5",",,W","0.0",",,W","49","H,,S","53",",,W","33",",,W","   10",",,W","   30",",,W","25.9",",,W","35.1",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2017-04-11","6.49",",,W",,,"0.00","T,,W,2400","0.0","T,,W","1.2",",,W","38","H,,S","53",",,W","32",",,W","  320",",,W","  320",",,W","15.0",",,W","19.0",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2017-04-12","8.50",",,W",,,"0.16",",,W,2400","0.0",",,W","0.0",",,W","48","H,,S","57",",,W","40",",,W","  120",",,W","  110",",,W","16.1",",,W","19.9",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2017-04-13","10.29",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","49","H,,S","55",",,W","46",",,W","  110",",,W","  120",",,W","18.1",",,W","21.9",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2017-04-14","13.20",",,W",,,"0.30",",,W,2400","0.0",",,W","0.0",",,W","54","H,,S","66",",,W","48",",,W","  120",",,W","  120",",,W","23.0",",,W","28.0",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2017-04-15","8.50",",,W",,,"1.00",",,W,2400","0.0",",,W","0.0",",,W","62","H,,S","72",",,W","52",",,W","  130",",,W","  350",",,W","18.1",",,W","29.1",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2017-04-16","13.65",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","56","H,,S","66",",,W","47",",,W","  270",",,W","  260",",,W","17.0",",,W","29.1",",,W",,,,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2017-04-17","6.71",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","53","H,,S","59",",,W","45",",,W","   10",",,W","   30",",,W","15.0",",,W","23.0",",,W",,,,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2017-04-18","15.43",",,W",,,"0.15",",,W,2400","0.0",",,W","0.0",",,W","55","H,,S","66",",,W","48",",,W","  190",",,W","  190",",,W","32.0",",,W","44.1",",,W",,,,,,,,,,,,,"    1",",,W",,
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2017-04-19","10.96",",,W",,,"0.80",",,W,2400","0.0",",,W","0.0",",,W","48","H,,S","51",",,W","45",",,W","   60",",,W","   60",",,W","25.9",",,W","33.1",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2017-04-20","11.63",",,W",,,"0.15",",,W,2400","0.0",",,W","0.0",",,W","45","H,,S","52",",,W","40",",,W","  320",",,W","  320",",,W","21.0",",,W","27.1",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2017-04-21","5.14",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","49","H,,S","63",",,W","37",",,W","   10",",,W","   30",",,W","16.1",",,W","23.9",",,W",,,,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2017-04-22","5.37",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","56","H,,S","69",",,W","41",",,W","  300",",,W","  310",",,W","15.0",",,W","21.0",",,W",,,,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2017-04-23","6.26",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","59","H,,S","70",",,W","49",",,W","   10",",,W","   40",",,W","15.0",",,W","27.1",",,W",,,,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2017-04-24","11.86",",,W",,,"0.02",",,W,2400","0.0",",,W","0.0",",,W","60","H,,S","72",",,W","49",",,W","  180",",,W","  180",",,W","33.1",",,W","40.0",",,W",,,,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2017-04-25","8.05",",,W",,,"0.45",",,W,2400","0.0",",,W","0.0",",,W","59","H,,S","62",",,W","47",",,W","   30",",,W","   30",",,W","17.0",",,W","23.0",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2017-04-26","12.30",",,W",,,"0.38",",,W,2400","0.0",",,W","0.0",",,W","43","H,,S","47",",,W","36",",,W","  350",",,W","   30",",,W","19.9",",,W","23.9",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2017-04-27","11.41",",,W",,,"0.01",",,W,2400","0.0","T,,W","0.0",",,W","35","H,,S","36",",,W","32",",,W","  310",",,W","  320",",,W","19.9",",,W","23.0",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2017-04-28","7.61",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","40","H,,S","51",",,W","35",",,W","   30",",,W","   20",",,W","17.0",",,W","23.0",",,W",,,,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2017-04-29","13.42",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","46","H,,S","56",",,W","38",",,W","   60",",,W","   70",",,W","23.9",",,W","32.0",",,W",,,,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2017-04-30","14.76",",,W",,,"0.71",",,W,2400","0.0",",,W","0.0",",,W","47","H,,S","49",",,W","38",",,W","   40",",,W","   20",",,W","28.0",",,W","36.9",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2017-05-01","13.87",",,W",,,"0.26",",,W,2400","0.0","T,,W","0.0",",,W","40","H,,S","41",",,W","35",",,W","   20",",,W","   30",",,W","25.9",",,W","35.1",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2017-05-02","10.51",",,W",,,"0.03",",,W,2400","0.0",",,W","0.0",",,W","46","H,,S","62",",,W","38",",,W","  350",",,W","  360",",,W","25.1",",,W","32.0",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2017-05-03","7.16",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","56","H,,S","66",",,W","45",",,W","  220",",,W","  220",",,W","18.1",",,W","25.9",",,W",,,,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2017-05-04","7.16",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","58","H,,S","69",",,W","44",",,W","   10",",,W","   20",",,W","19.9",",,W","25.9",",,W",,,,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2017-05-05","6.93",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","61","H,,S","78",",,W","46",",,W","   30",",,W","   20",",,W","31.1",",,W","38.0",",,W",,,,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2017-05-06","7.61",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","60","H,,S","69",",,W","44",",,W","   30",",,W","   20",",,W","17.0",",,W","27.1",",,W",,,,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2017-05-07","8.50",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","57","H,,S","67",",,W","49",",,W","  100",",,W","  100",",,W","18.1",",,W","23.0",",,W",,,,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2017-05-08","15.66",",,W",,,"0.25",",,W,2400","0.0",",,W","0.0",",,W","58","H,,S","70",",,W","46",",,W","  120",",,W","  130",",,W","25.1",",,W","30.0",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2017-05-09","6.71",",,W",,,"0.03",",,W,2400","0.0",",,W","0.0",",,W","60","H,,S","71",",,W","52",",,W","  310",",,W","  290",",,W","17.0",",,W","23.0",",,W",,,,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2017-05-10","4.92",",,W",,,"0.00","T,,W,2400","0.0",",,W","0.0",",,W","61","H,,S","69",",,W","53",",,W","  330",",,W","  320",",,W","16.1",",,W","19.9",",,W",,,,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2017-05-11","10.07",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","59","H,,S","67",",,W","47",",,W","  350",",,W","   20",",,W","17.0",",,W","25.1",",,W",,,,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2017-05-12","3.80",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","61","H,,S","77",",,W","46",",,W","  270",",,W","  260",",,W","14.1",",,W","19.0",",,W",,,,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2017-05-13","6.26",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","69","H,,S","80",",,W","54",",,W","  120",",,W","  110",",,W","16.1",",,W","21.0",",,W",,,,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2017-05-14","11.63",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","71","H,,S","84",",,W","56",",,W","  100",",,W","  120",",,W","18.1",",,W","25.1",",,W",,,,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2017-05-15","9.84",",,W",,,"0.24",",,W,2400","0.0",",,W","0.0",",,W","68","H,,S","70",",,W","60",",,W","  140",",,W","  130",",,W","21.0",",,W","27.1",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2017-05-16","11.18",",,W",,,"0.35",",,W,2400","0.0",",,W","0.0",",,W","68","H,,S","84",",,W","61",",,W","  120",",,W","  120",",,W","28.0",",,W","34.0",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2017-05-17","8.50",",,W",,,"1.81",",,W,2400","0.0",",,W","0.0",",,W","68","H,,S","72",",,W","54",",,W","  300",",,W","  300",",,W","23.9",",,W","30.0",",,W","    1",",,W",,,"    1",",,W",,,,,,,"    1",",,W",,
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2017-05-18","13.42",",,W",,,"0.27",",,W,2400","0.0",",,W","0.0",",,W","53","H,,S","56",",,W","47",",,W","   20",",,W","   20",",,W","23.9",",,W","34.0",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2017-05-19","12.30",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","49","H,,S","57",",,W","44",",,W","   60",",,W","   50",",,W","21.0",",,W","30.0",",,W",,,,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2017-05-20","13.42",",,W",,,"1.47",",,W,2400","0.0",",,W","0.0",",,W","48","H,,S","51",",,W","42",",,W","   90",",,W","   70",",,W","21.0",",,W","25.9",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2017-05-21","10.51",",,W",,,"0.04",",,W,2400","0.0",",,W","0.0",",,W","50","H,,S","52",",,W","46",",,W","  270",",,W","  270",",,W","21.9",",,W","27.1",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2017-05-22","9.62",",,W",,,"0.01",",,W,2400","0.0",",,W","0.0",",,W","53","H,,S","67",",,W","45",",,W","  300",",,W","  270",",,W","19.9",",,W","25.1",",,W",,,,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2017-05-23","7.83",",,W",,,"0.01",",,W,2400","0.0",",,W","0.0",",,W","56","H,,S","61",",,W","49",",,W","   20",",,W","   40",",,W","16.1",",,W","23.0",",,W",,,,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2017-05-24","8.28",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","54","H,,S","63",",,W","46",",,W","   30",",,W","   30",",,W","14.1",",,W","23.0",",,W",,,,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2017-05-25","7.83",",,W",,,"0.01",",,W,2400","0.0",",,W","0.0",",,W","60","H,,S","71",",,W","50",",,W","  140",",,W","  150",",,W","16.1",",,W","21.0",",,W",,,,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2017-05-26","8.72",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","67","H,,S","80",",,W","61",",,W","  270",",,W","  270",",,W","17.0",",,W","21.9",",,W",,,,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2017-05-27","5.82",",,W",,,"0.00","T,,W,2400","0.0",",,W","0.0",",,W","66","H,,S","72",",,W","55",",,W","  320",",,W","   20",",,W","14.1",",,W","19.9",",,W",,,,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2017-05-28","12.30",",,W",,,"0.02",",,W,2400","0.0",",,W","0.0",",,W","66","H,,S","73",",,W","56",",,W","  300",",,W","  330",",,W","31.1",",,W","42.9",",,W",,,,,"    1",",,W",,,,,,,,,,
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2017-05-29","13.87",",,W",,,"0.00","T,,W,2400","0.0",",,W","0.0",",,W","59","H,,S","65",",,W","54",",,W","  320",",,W","  300",",,W","25.1",",,W","33.1",",,W",,,,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2017-05-30","12.08",",,W",,,"0.00","T,,W,2400","0.0",",,W","0.0",",,W","56","H,,S","60",",,W","53",",,W","  310",",,W","  310",",,W","19.9",",,W","25.9",",,W",,,,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2017-05-31","10.96",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","61","H,,S","75",",,W","51",",,W","  320",",,W","  320",",,W","25.9",",,W","32.0",",,W",,,,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2017-06-01","4.70",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","65","H,,S","79",",,W","49",",,W","  170",",,W","  160",",,W","12.1",",,W","16.1",",,W",,,,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2017-06-02","7.38",",,W",,,"0.00","T,,W,2400","0.0",",,W","0.0",",,W","73","H,,S","90",",,W","58",",,W","  180",",,W","  180",",,W","17.0",",,W","21.9",",,W",,,,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2017-06-03","9.62",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","82","H,,S","90",",,W","68",",,W","  310",",,W","  250",",,W","17.0",",,W","23.0",",,W",,,,,,,,,,,,,,,,
